i,org_name,country,Address,website,phoneNo,language
4000,I.E.S. POETA PACO MOLLÁ,Spain,"Av. Reina Sofia, 21, 03610 Petrer, Alicante, Spain",iespacomolla.es,+34966957300,Spain
4001,Lake Michigan College,United States,"2755 E Napier Ave, Benton Harbor, MI 49022, United States",lakemichigancollege.edu,+1 269-927-1000,English
4482,Sena Girardot,Colombia,"Girardot, Cundinamarca, Colombia",senagirardot.blogspot.com.co,"854X+32 Girardot, Cundinamarca, Colombia"
4483,The Polytechnic Ibadan/Newage Solutions & Technologies Ltd,Nigeria,,,
4484,BSO Company,Kazakhstan,"ул. Тимирязева 42, корпус 15/3, Almaty 050008, Kazakhstan",bso.kz,+7 708 973 1005
4485,SCHOOL OF SIGNALS,Kenya,"Warai North Road, Nairobi, Kenya",,+254203884036
4486,Zespol Szkol Zawodowych nr 2 im. Powstancow Warszawy w Minsku Mazowieckim,Poland,,,
4487,KOLEJ VOKASIONAL PASIR MAS,Malaysia,"Jln Tendong, Kampung Manan, 17020 Pasir Mas, Kelantan, Malaysia",,
4488,Youth For Seva,India,"Beereshwar Nagar, Bank Colony, Konanakunte, Bengaluru, Karnataka 560062",youthforseva.org,072599 58595,English
4489,ITM,India,,,
4490,Collège du Bois d'Amour,France,"20 Rue du Bois d'Amour, 64140 Billère, France",ac-bordeaux.fr,+33 5 59 32 18 90,France
4491,ENAIP PIEMONTE,Italy,"Via del Ridotto, 5, 10147 Torino TO, Italy",enaip.piemonte.it,+39 011 217 9700,English
4492,"MAHILA INDUSTRIAL TRAINING INSTITUTE, JOTANA",India,,,
4493,THEi,Hong Kong,"133 Shing Tai Rd, Chai Wan, Hong Kong",thei.edu.hk,+85238908000
4494,Instituto Tecnológico de Querétaro,Mexico,"Av. Tecnológico s/n, Centro, 76000 Santiago de Querétaro, Qro., Mexico",itq.edu.mx,+524422274400
4495,INSTITUTO SUPERIOR TECNOLOGICO VICENTE ROCAFUERTE,Ecuador,"R476+7JF, Guayaquil 090514, Ecuador",,
4496,Powiatowy Zespół Szkół w Lędzinach,Poland,,,
4497,LibTechNet9,Liberia,,,
4498,Riara University,Kenya,"Nyayo Highrise, Raila Odinga Road, formerly, Mbagathi Way, Nairobi, Kenya",riarauniversity.ac.ke,+254 703 038000,English
4499,Veleučilište u Slavonskom Brodu,Croatia,"Ul. Dr. Mile Budaka 1, 35000, Slavonski Brod, Croatia",,+38535492800
4500,Centro Universitario ETAC/Campus Viveros,Mexico,"C. Viveros de Asís 96, Hab Viveros de la Loma, 54080 Tlalnepantla de Baz, Méx., Mexico",etac.edu.mx,+52 800 112 5428
4501,Universidad Nacional Pedro Ruiz Gallo,Peru,"Juan XXIII 391, Lambayeque 14013, Peru",unprg.edu.pe,+51 74 283146
4502,Liceum Ogólnokształcące im. M. Kopernika w Tarnobrzegu,Poland,"Stanisława Jachowicza 13, 39-400 Tarnobrzeg, Poland",lo.tarnobrzeg.pl,+48 15 822 16 04,Poland
4503,Liceo Industrial Benjamin Davila Larrain,Chile,"Santiago, Renca, Santiago Metropolitan Region, Chile", ,
4504,Centennial College,Canada,"941 Progress Ave, Scarborough, ON M1G 3T8, Canada",centennialcollege.ca,+1 416-289-5000
4505,Tsuruoka National College of Technology,Japan,"Dormitory, Sawada-104 Inooka, Tsuruoka, Yamagata 997-0842, Japan", ,
4506,Hansa-IT-Service,Germany,,,
4507,"The University of The West Indies, Open Campus, I.T. Academy",Trinidad and Tobago,"MJ22+FRW, Gordon St, Tunapuna, Trinidad & Tobago",open.uwi.edu,,English
4508,SMK Muhammadiyah 1 Kepanjen,Indonesia,"Jl. KH. Ahmad Dahlan No.34, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163, Indonesia",smkmuh1kepanjen.sch.id,+62341395451
4509,TechnoLAB-ISTA,Mali,,,
4510,Academy of Digital Technologies,Russia,,,
4511,IGPR,Romania,,,
4512,Apricot Education School System,Pakistan,"5264+W8C, Kalat Road, Block #3 Satellite Town, Quetta, Balochistan 87300, Pakistan", ,
4513,Cyber Security and Technology Crime Bureau,Hong Kong,"627 Canton Rd, Yau Ma Tei, Hong Kong",police.gov.hk,+852 3661 1653
4514,Тольяттинский государственный университет,Russia,,,
4515,Moscow School #1828,Russia,,,
4516,Altay State College,Russia,"Prospekt Lenina, 61, Barnaul, Altai Krai, Russia, 656049", ,
4517,Zespół Szkół Ponadgimnazjalnych Nr 5 w Zamościu,Poland,,,
4518,Fondation Orient Occident,Morocco,,,
4519,UIT Academy,Lebanon,F9Q6+GQ6 - Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates, ,
4520,"IES ""Los Cerros""",Spain,"C. Cronista Juan de la Torre, 0, 23400 Úbeda, Jaén, Spain",loscerros.org,+34 953 77 99 90
4521,IT Academy,Russia,"Varshavskoye Hwy, 47, корп. 4, 7 этаж, Moscow, Russia, 115230", ,
4522,Voronizh school,Ukraine,,,
4523,Collège Charles de Gaulle,France,"60 Av. Jean Mermoz, 57290 Fameck, France",ac-nancy-metz.fr,+33 3 87 17 95 43,France
4524,KOLEJ VOKASIONAL LAHAD DATU,Malaysia,"km 13, Jalan Sandakan, Lahad Datu, Malaysia",facebook.com,+60 89-884 957
4525,"INDUSTRIAL TRAINING INSTITUTE, PALANPUR",India,"5C4R+X2V, Industrial Training Institute, Palanpur, Gujarat 385001",,02742252250
4526,Universidad Tecnológica de Ciudad Juárez,Mexico,"Av. Universidad Tecnológica 3051, Col, Lote Bravo, 32695 Cd Juárez, Chih., Mexico", ,
4527,EPT,Senegal,"Q2WP+676, Thiès 21001, Senegal",ept.sn,+221 76 223 61 60
4528,Instituto Tecnológico Superior de Atlixco,Mexico,"C. Heliotropo No.1201, Unidad 8 Norte Nueva Xalpatlaco, Vista Hermosa, 74210 Atlixco, Pue., Mexico",atlixco.tecnm.mx,+52 244 446 2212
4529,Friedrich-Dessauer-Schule Limburg,Germany,"Blumenröder Str. 49, 65549 Limburg an der Lahn, Germany",fds-limburg.de,+49 6431 40920,Germany
4530,Centros Digitales Ares-Ayacucho,Peru,,,
4531,Zespół Szkół Ogólnokształcących nr 1 im. Jana Długosza,Poland,"Jana Długosza 5, 33-320 Nowy Sącz, Poland",dlugosz.edu.pl,+48184484020,Poland
4532,Uprava za telekomunikacije i informatiku GS VS,Serbia,,,
4533,UNID Tlalnepantla,Mexico,"Vía Dr. Gustavo Baz 2160, La Loma, 54060 Tlalnepantla de Baz, Méx., Mexico",unid.edu.mx,+52 55 2628 0334
4534,池州学院,China,"Guichi District, Chizhou, China, 247000", ,
4535,Państwowa Wyższa Szkoła Techniczno-Ekonomiczna w Jarosławiu,Poland,"Czarnieckiego 16, 37-500 Jarosław, Poland",pwste.edu.pl,+48166244640,Poland
4536,francais,Senegal,"89 rue Joseph Gomis, Dakar, Senegal",ifs.sn,+221 33 823 03 20
4537,Ивановский государственный университет Шуйский филиал,Russia,"Sovetskaya Ulitsa, 40, Shuya, Ivanovo Oblast, Russia, 155912",,
4538,"Federal Government Girls College, Minjibir",Nigeria,"FFVJ+639, 440221, Umuahia, Nigeria",fggcumuahia.sch.ng,+2347035546957
4539,Донецький національний технічний університет (ДонНТУ/DonNTU)),Ukraine,,,
4540,ГБОУ СПО Колледж предпринимательства №15,Russia,"Permskaya Ulitsa, 226, Perm, Perm Krai, Russia, 614068",pkps-perm.ru,+7 342 236-76-43,Russian Federation (the)
4541,Institution Legal Name: Yamamah Information Technology & Communication Systems (LLC),Libya,"Tripoli, Libya", ,
4542,Université Catholique de Lille,France,"60 Bd Vauban, 59800 Lille, France",univ-catholille.fr,+33 3 20 13 40 00,France
4543,Fundacion Universitaria Tecnologico Comfenalco,Colombia,"Cra. 44 #30a-91, España, Cartagena de Indias, Provincia de Cartagena, Bolívar, Colombia",tecnologicocomfenalco.edu.co,+57 605 6723700
4544,Lycée JEAN ZAY Auvergne,France,"21 Rue Jean Zay, 63300 Thiers, France",lyceejeanzay.net,+33 4 73 80 75 75
4545,CREDIS Cluj,Romania,,,
4546,Spojena skola nizna,Slovakia,"Hattalova 471, 027 43 Nižná, Slovakia",ssnizna.sk,+421 43/538 14 05
4547,Kyambogo University,Uganda,"Kyambogo Road, Kiwatule - Banda - Kyambogo Rd, Kampala, Uganda",kyu.ac.ug,+256 41 4287354
4548,Bibliothèque de Toulouse,France,"1 Rue de Périgord, 31000 Toulouse, France",bibliotheque.toulouse.fr,+33 5 62 27 66 66,France
4549,רמת גן,Israel,,,
4550,Zespół Szkół Technicznych im. T. Kościuszki w Leżajsku,Poland,,,
4551,Sri Aurobindo Institute of Technology Indore,India,"Indore-Ujjain Highway, near MR-10 crossing, Bhawrasla, Indore, Madhya Pradesh 453555",aurogroup.ac,096850 26677
4552,NAG Technology,Pakistan,"2 E1 syed, Shamshad Haider Rd, Block E 1 Gulberg III, Lahore, Punjab 54000, Pakistan", ,
4553,Heilongjiang agricultural college of vocational technology,China,"VG9G+3VC, Hulan District, Harbin, Heilongjiang, China, 150025",hljswkj.org.cn,+86 451 5686 0222
4554,IPSIA A. VOLTA - GUSPINI,Italy,"Via Antonio Banfi, 22, 09036 Guspini SU, Italy",iisvoltaguspini.edu.it,+39 070 970255
4555,Aktau KTL,Kazakhstan,,,
4556,Järvamaa Kutsehariduskeskus,Estonia,"Tallinna 46, Paide, 72720 Järva maakond, Estonia",jkhk.ee,+3725253736,Ethiopia
4557,Mbeya University of Science and Technology (MUST),Tanzania,"Chuo kikuu cha sayansi na teknolojia, Mbeya, Tanzania",mustnet.ac.tz,+255 25 250 2861,English
4558,I.E.S. Nuestra Sra. de los Remedios,Spain,,,
4559,South Eastern University of Sri Lanka,Sri Lanka,"7VW2+Q2M, Oluvil, Sri Lanka",seu.ac.lk,+94 672 255 168
4560,Lycée Val de Garonne,France,"22 Rue Ejea de Los Caballeros, 47200 Marmande, France",lyceevaldegaronne.com,+33 5 53 76 02 50
4561,"INDUSTRIAL TRAINING INSTITUTE, KHERALU",India,,,
4562,Instituto Tecnológico de León,Mexico,"Priv. Tecnologico S/n, Industrial Julian de Obregon, 37290 León, Gto., Mexico",itleon.edu.mx,"495F+M2 León, Guanajuato, Mexico"
4563,Student Cabinet,Pakistan,,,
4564,NGO_Syndicate of Applicators-Sohag Branch,Egypt,,,
4565,Instituto Tecnológico y de Estudios Superiores de Occidente,Mexico,"Anillo Perif. Sur Manuel Gómez Morín 8585, Santa María Tequepexpan, 45604 San Pedro Tlaquepaque, Jal., Mexico",iteso.mx,+52 33 3669 3434
4566,IIS Gaetano De Sanctis,Italy,,,
4567,Integrated Polytechnic Regional Center/South,Rwanda,"2494+8HR, Kigali, Rwanda",iprckigali.rp.ac.rw,+250784771228,English
4568,한양공업고등학교,South Korea,"299 Eulji-ro, Jung-gu, Seoul, South Korea", ,
4569,Hariri Foundation for Sustainable Human Development,Lebanon,"VGW3+4GH, Beirut, Lebanon", ,
4570,I Liceum Ogolnoksztalcace im. Powstancow S,Poland,,,
4571,Lord Selkirk Regional Comprehensive Secondary School,Canada,"221 Mercy St, Selkirk, MB R1A 2C8, Canada",lsrcss.lssd.ca,+1 204-482-6926
4572,VOS a SS Boskovice,Czechia,"Hybešova 982, 680 01 Boskovice, Czechia",vassboskovice.cz,+420511123101
4573,International Center of Bethlehem,Palestine,"P642+7WP, Avenue Paul Vi, St-Raymond",,
4574,Centros de Integración Juvenil Tlalpan,Mexico,"C. 2 123, San Buenaventura, Tlalpan, 14629 Ciudad de México, CDMX, Mexico",cij.gob.mx,+52 55 5485 9149
4575,UNRWA IT Partnerships and Innovation Section,Jordan,"UNRWA, Rashid Byouk St 14, Amman, Jordan",unrwa.org,+962 6 580 9100
4576,"Federal Government Girls College, Jalingo",Nigeria,"W8QX+R54, 660213, Howayi, Nigeria",,
4577,Berzeliusskolan,Sweden,"Gustav Adolfsgatan 25, 581 81 Linköping, Sweden",linkoping.se,+46 13 20 74 00
4578,Yunnan Industry and Commerce College,China,,,
4579,"National Institute of Technology, Tsuyama College",Japan,"624-1 Numa, Tsuyama, Okayama 708-8509, Japan",tsuyama-ct.ac.jp,+81 868-24-8200
4580,EFET Marrakech,Morocco,,,
4581,NSHM Group of Institutes,India,,,
4582,ГАОУ СПО г. Москвы Технологический колледж № 24,Russia,"16-Ya Parkovaya Ulitsa, 20, Moscow, Russia, 105484", ,
4583,The University of Hong Kong,Hong Kong,,,
4584,SENA Cali,Colombia,,,
4585,Universidad Politécnica de Amozoc,Mexico,,,
4586,TPCT's College of Engineering Osmanabad,India,"Solapur - Aurangabad Hwy, Osmanabad, Maharashtra 413501",coeosmanabad.ac.in,02472 251 011,English
4587,Moscow School #1797,Russia,,,
4588,"Faculty of Electronics, Telecommunications and Information Technology",Romania,"Bulevardul Iuliu Maniu 1-3, București 061071, Romania", ,
4589,Stredna odborna skola,Slovakia,,,
4590,Shanghai Donghai Vocational & Technical College,China,,,
4591,"VOŠ a SPŠ, Jičín",Czechia,"Pod Koželuhy 100, 506 01 Jičín, Czechia",prumyslovkajicin.cz,+420493532686
4592,Запорізький багатопрофільний ліцей №99,Ukraine,"Heroiv 93-i bryhady St, 13А, Zaporizhzhia, Zaporizhia Oblast, Ukraine, 69000", ,+380612249309
4593,Sidon Orphan Welfare Society Vocational Training Center,Lebanon,"H93G+4M3, Seraii Roundabout, Lebanon",orphanwelfare-lb.org,+9617722788
4594,Greta Bretagne Occidentale,France,,,
4595,"IT Centre, Devi Ahilya Vishwavidyalaya, Indore",India,"Nalanda Campus, RNT Marg, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",dauniv.ac.in,0731 252 7532,English
4596,TechnoLAB-ISTA,Mali,,,
4597,Institut de Tourisme,Lebanon,"Midan Dekwaneh, Lebanon",etstc-lb.com,+961 1 687 232
4598,Cegep Heritage College,Canada,"325 Boulevard de la Cité-des-Jeunes, Gatineau, Quebec J8Y 6T3, Canada", ,
4599,Centrum Szkolenia Łączności i Informatyki,Poland,"05-131, Juzistek 2, 05-131 Zegrze, Poland",cslii.wp.mil.pl,+48 26 188 33 12
4598,Cegep Heritage College,Canada,"325 Boulevard de la Cité-des-Jeunes, Gatineau, Quebec J8Y 6T3, Canada", ,
4599,Centrum Szkolenia Łączności i Informatyki,Poland,"05-131, Juzistek 2, 05-131 Zegrze, Poland",cslii.wp.mil.pl,+48 26 188 33 12
4600,IES CIRVIANUM DE TORELLO,Spain,"Carrer Ausiàs March, s/n, 08570 Torelló, Barcelona, Spain",agora.xtec.cat,+34 938 59 48 41
4601,Collèges Absie et Moncoutant,France,"5 Av. du Pré Byre, 79320 Moncoutant-sur-Sèvre, France",etab.ac-poitiers.fr,+33549726442
4602,IFOA Milano,Italy,"Via Giovanni Durando, 38, 20158 Milano MI, Italy",ifoa.it,+39 02 2670 5056
4603,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE LOS CABOS,Mexico,"Plaza 3 Virgenes, Aguajitos Int.6, Guaymitas, 23483 Cabo San Lucas, B.C.S., Mexico",itesloscabos.edu.mx,+52 624 146 3586,Spain
4604,"INDUSTRIAL TRAINING INSTITUTE, MEHSANA",India,"204,G.I.D.C.- Phase-1, NR-Water tank, Modhera Rd, Mehsana, Gujarat 384002",,
4605,Aldea del Niño,Peru,"24A 144, Mazamari 12300, Peru",,
4606,Adolf-Reichwein-Schule,Germany,"Saarstraße 7, 61169 Friedberg (Hessen), Germany",ars-fb.de,+49603172350
4607,"Grup Scolar Electromures, Targu Mures",Romania,"Strada Livezeni 5, Târgu Mureș, Romania",,
4608,Zespol Szkol Zawodowych nr1,Poland,,,
4609,Hariri Foundation for Sustainable Human Development,Lebanon,"VGW3+4GH, Beirut, Lebanon", ,
4610,inSERir com Escolhas - E5G,Portugal,,,
4611,UNRWA IT Partnerships and Innovation Section,Jordan,"UNRWA, Rashid Byouk St 14, Amman, Jordan",unrwa.org,+962 6 580 9100
4612,Fast NU Karachi Campus,Pakistan,,,
4613,Educational Computer Center,Puerto Rico,"Bloque 123 # 25, Av. Roberto Clemente, Carolina, 00985, Puerto Rico",eccpr.com,+1 787-776-7230
4614,"METHODIST COMPREHENSIVE COLLEGE, SAGAMU",Nigeria,"6FR5RJRW+74F Offin, 6 shagamu Ogun, Sagamu, Nigeria",education.gov.ng,+234 903 000 9912,English
4615,datatech,Mali,,,
4616,INTEGRACION TECNOLOGICA DE SISTEMAS,Colombia,"Cra. 60a #11-15, Pampa Linda, Cali, Valle del Cauca, Colombia",itsltda.net,+576025137132,Spain
4617,ctrgo-dar,Russia,,,
4618,Moscow School #1375,Russia,,,
4619,Qualied College,Hong Kong,"2號 Kan Hok Ln, Tiu Keng Wan, Hong Kong",mkqc.edu.hk,+852 2706 6969
4620,GIATMARA Parit Buntar,Malaysia,"Jalan Pejabat, Kampung Permatang Tok Mahat, 34200 Parit Buntar, Perak, Malaysia",,
4621,Universidad de El Salvador,El Salvador,,,
4622,Pickering High School,Canada,,,
4623,Запорізький обласний центр професійної реабілітації інвалідів (Бердянськ),Ukraine,,,
4624,Mid Sweden University,Sweden,"Holmgatan, 852 30 Sundsvall, Sweden",miun.se,+46 10 142 80 00,El Salvador
4625,Faculté Privée Des Sciences de Gestion et de la Technologie UPES Megrine,Tunisia,"Face à la Gare Sidi Rézig, Sidi Rézig 2033, Tunisia",upes-megrine.com,+216 52 126 354
4626,Shapira High School,Israel,,,
4627,Japan Advanced Institute of Science and Technology,Japan,"1 Chome-1 Asahidai, Nomi, Ishikawa 923-1211, Japan",jaist.ac.jp,+81 761-51-1111
4628,New Horizons Hannover,Germany,"Hildesheimer Str. 265-267, 30519 Hannover, Germany",newhorizons-hannover.de,+49 511 69609810,English
4629,Zespol Szkol Elektronicznych,Poland,,,
4630,Zespół Szkół im. C. K. Norwida,Poland,"3 Maja 24, 13-300 Nowe Miasto Lubawskie, Poland",norwid.eu,+48564726020,Poland
4631,Nantes Y-nov Campus,France,"20 Bd Général de Gaulle, 44200 Nantes, France",ynov-nantes.com,+33 2 28 44 04 40,France
4632,IPSSCTPA E. Mattei,Italy,,,
4633,"Centro Integrado en Administración, Comercio e Informática Mª Ana Sanz",Spain,"C. Milagro, s/n, 31015 Pamplona, Navarra, Spain",mariaanasanz.es,+34848430530
4634,Université Catholique de l'Afrique de l'Ouest UCAO-UUCO Guinée,Guinea,"Coleah,Imprimerie, face au Street GYM, Magazins 15-16, Conakry, Guinea",,
4635,Mizan-Tepi University,Ethiopia,"21 Tepi bushira, Ethiopia",,
4636,Menorat HaMaor COLLEGE,Israel,,,
4637,"INDUSTRIAL TRAINING INSTITUTE, UNJHA",India,"QC6C+MW5, SH 130, Unjha, Gujarat 384170",,
4638,WWV Private Weiterbildungsakademie,Germany,,,
4639,Uniwersytet Śląski Wydział Nauk Ścisłych i Technicznych,Poland,"75 Pułku Piechoty 1/budynek L, 41-500 Chorzów, Poland",us.edu.pl,"7WVP+V6 Chorzów, Poland"
4640,Powiatowy Zespol Szkol Ponadgimnazjalnych nr 2,Poland,,,
4641,Universidad Politécnica de Tulancingo,Mexico,"Calle Ingenierías # 100, Huapalcalco, 43629 Tulancingo de Bravo, Hgo., Mexico",upt.edu.mx,+527757558202
4642,Universidad Nacional de Piura,Peru,"Urb. Miraflores S/N, Castilla, 20002, Peru",unp.edu.pe,+51 73 343181
4643,metropolitan university,Pakistan,"1-Km Defence Road،, near Bhuptian Chowk،, Lahore, Punjab, Pakistan", ,
4644,Odessa College of Economics and Social Work,Ukraine,,,
4645,Universitas Ibn Khaldun Bogor,Indonesia,,,
4646,"LEGTPA Armand Fallières, Nouvelle-Aquitaine",France,,,
4647,東京情報クリエイター工学院専門学校,Japan,"2 Chome-4-11 Nishikanda, Chiyoda City, Tokyo 101-8351, Japan",,
4648,ISTA JBEL LAKHDAR MARRAKECH,Morocco,"J2H4+83V، ISTA Jbel Lakhder MARRAKECH المعهد المتخصص للتكنولوجيا التطبيقية الجبل الاخضر, Rue Jbel Lakhdar, Marrakesh, Morocco",ofppt.ma,+212 5243-86771,France
4649,80_OSMANIYE,Turkey,,,
4650,Académie Locale ENI - ABT,Mali,"410 Ave Al Quds, Bamako, Mali", ,
4651,Moscow School #1412,Russia,,,
4652,Institucion Universitaria Antonio Jose Camacho,Colombia,"Av. 6 Nte. #29N-25, San Vicente, Cali, Valle del Cauca, Colombia",uniajc.edu.co,+57 26652828,Spain
4653,Oyunlag Secondary School,Mongolia,"WW8Q+R7M, Энхтайвны Өргөн Чөлөө 43/3, Ulaanbaatar 13370, Mongolia",oyunlag.edu.mn,+976 7575 5050
4654,St. Augustine University Of Tanzania,Tanzania,"malimbe-Luchelele, Tanzania",saut.ac.tz,+255 736 200 943,English
4655,Lycée Aristide Briand,France,"2 Rue Pierre Semard, 27000 Évreux, France",briand-lyc.spip.ac-rouen.fr,+33 2 32 23 69 00
4656,ISTA IFRANE,Morocco,,,
4657,Gymnázium Stropkov,Slovakia,"Konštantínova 642/26, 091 01 Stropkov, Slovakia",gymstrop.edupage.org,+421 54/718 13 19
4658,UNIDAD EDUCATIVA SALESIANA MARIA AUXILIADORA,Ecuador,"4X2X+MWF, entre y, Simón Bolívar &, Vargas Machuca, Cuenca 010107, Ecuador",uesmacuenca.edu.ec,+593 7-282-2138
4659,IES Sant Vicent Ferrer,Spain,"Carrer de l'Almirall Cadarso, 22, 46006 València, Valencia, Spain",mestreacasa.gva.es,+34961206175
4660,Panyapiwat Institute of Management,Thailand,"85 Thanon Chaeng Watthana, Tambon Bang Talat, Pak Kret District, Nonthaburi 11120, Thailand", ,
4661,Запорізька ЗОШ №91,Ukraine,,,
4662,"GOD'S GRACE ACADEMY, IJEBU-ODE. OGUN STATE",Nigeria,"6FR5VV8G+C2F, 2 odogbolu Ogun, 120104, Ijebu Ode, Nigeria",education.gov.ng,+234 903 000 9912,English
4663,ISFEC Bretagne,France,"6 Bd Emmanuel Mounier, 35700 Rennes, France",isfec-bretagne.org,+33299274159
4664,Zelenodolsk Gymnasium #3,Russia,,,
4665,IES SERRA PERENXISA,Spain,"Carrer de la Corona D'Arago, 1, 46900 Torrent, Valencia, Spain",mestreacasa.gva.es,+34961206090
4666,Colegio Tecnico Granadilla,Costa Rica,"WXJQ+3P4, San José Province, Granadilla, Costa Rica", ,
4667,ITC Cesare Pavese,Italy,"Via Domenico Fontana, 176, 80131 Napoli NA, Italy",istitutopavese.it,+390815457087
4668,Zespół Szkół Ogólnokształcących i Technicznych,Poland,"Antoniuk Fabryczny 1, 15-762 Białystok, Poland",zsoit.bialystok.pl,+48 85 653 00 73
4669,IES Vicente Núñez,Spain,"Calle Miguel de la Quadra Salcedo, 2, 14920 Aguilar de la Frontera, Córdoba, Spain",juntadeandalucia.es,+34957699631,Spain
4670,Berufsbildende Schulen Meppen,Germany,"Nagelshof 83, 49716 Meppen, Germany",bbs-meppen.de,+49 5931 80401
4671,"INDUSTRIAL TRAINING INSTITUTE, BALASINOR",India,"W8RP+88M, Balasinor - Sevaliya Rd, Kalupur, Balasinor, Gujarat 388235",,
4672,Polyvalente LJR,Canada,"435 Main St, Shediac, NB E4P 0S6, Canada",ecole.district1.nbed.nb.ca,+1 506-533-3314
4673,PZS Lędziny,Poland,,,
4674,January 2013 test Academy,Mexico,,,
4675,Fundacja Centrum Nowych Technologii,Poland,,,
4676,Educational Synergy,Pakistan,"Rafi Bungalows Bagh e Ibrahim Society Shah Faisal Colony, Karachi, Karachi City, Sindh 75230, Pakistan", ,
4677,Békéscsabai Belvárosi Általános Iskola és Gimnázium,Hungary,"Békéscsaba, Haán Lajos u. 2-4, 5600 Hungary",belvarbcs.hu,+36 66 453 353
4678,Department of Physics IPB,Indonesia,"Kampus IPB, Jl. Raya Dramaga, Babakan, Kec. Dramaga, Kabupaten Bogor, Jawa Barat 16680, Indonesia",ipb.ac.id,+62 251 8622642,English
4679,Pyt-Yah School #1,Russia,"Komsomol'skaya Ulitsa, Lyantor, Khanty-Mansi Autonomous Okrug, Russia, 628449", ,
4680,Moscow School #1448,Russia,,,
4681,Kunming University,China,"China, Yunnan, Kunming, Guandu District, 浦新路2号昆明学院 邮政编码: 650208",kmu.edu.cn,+86 871 6509 8086,English
4682,Albiruni institite for science and language,Israel,"Brandeis St 17, Tel Aviv-Yafo, Israel",nyu.edu,"3QVP+6Q Tel Aviv-Yafo, Israel"
4683,IntelliSys,Mali,"126, 2nd Floor, The Mall Rd, Kingsway Camp, GTB Nagar, New Delhi, Delhi 110009",vdlcd.com,072596 40017
4684,The Information Science College,Japan,,,
4685,ГПОУ ЧТОТиБ,Russia,"Ulitsa Ivana Babushkina, 66, Moscow, Russia, 117292",,
4686,ГБОУ Школа №1557,Russia,"Zelenograd, Moscow, Russia, 124482", ,
4687,Pontificia Universidad Javeriana Cali,Colombia,,,
4688,University of Alberta,Canada,"116 St & 85 Ave, Edmonton, AB T6G 2R3, Canada", ,
4689,SPŠE Piešťany,Slovakia,,,
4690,Mother Teresa High School,Canada,"440 Longfields Dr, Nepean, ON K2J 4T1, Canada",teh.ocsb.ca,+1 613-823-1663
4691,Spanish Test Academy,Spain,"48, Hanuman Rd, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001",nuevadelhi.cervantes.es,011 4368 1900
4692,Baltasi Gymnasium,Russia,,,
4693,ISOC Kazakhstan,Kazakhstan,,,
4694,Загальноосвітній багатопрофільний НВК №106,Ukraine,"Rubana St, 9, Zaporizhzhia, Zaporizhia Oblast, Ukraine, 69000",zzbnvk106.pp.ua,+380612366930,Russian Federation (the)
4695,National Taiwan University of Science and Technology,Taiwan,"No. 43號, Section 4, Keelung Rd, Da’an District, Taipei City, Taiwan 106",ntust.edu.tw,+886 2 2733 3141
4696,"EXAE Santiago, Centro de Educacion Continuada y Ejecutiva",Dominican Republic,"F896+X49, Av. Estrella Sadhalá, Santiago De Los Caballeros 51000, Dominican Republic",exae.edu.do,+1 809-583-9562
4697,Universitas Prasetiya Mulya,Indonesia,"Jl. R.A. Kartini, RT.14/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",prasetiyamulya.ac.id,+62 21 7511126,Indonesia
4698,Lampang Rajabhat University,Thailand,"119 หมู่ 9 ต ชมพู อ เมือง 1037, Chomphu, Mueang Lampang District, Lampang 52100, Thailand", ,
4699,AMA Computer College - Davao,Philippines,"123 General Malvar St, Poblacion District, Davao City, 8000 Davao del Sur, Philippines",amacollege.amaes.edu.ph,+63 82 221 5193
4700,ITI F. Giordani (CE),Italy,,,
4701,ZST,Poland,"al. Jerozolimskie 212A, 02-486 Warszawa, Poland",zstgroup.pl,+48 22 534 30 00,Poland
4702,IESTP JOSE PARDO,Peru,"Av. Miguel Grau 620, La Victoria 15033, Peru",jpardo.edu.pe,+5113304428
4703,CUCienéga,Mexico,"Av. Universidad 1115, Lindavista, 47820 Ocotlán, Jal., Mexico",cuci.udg.mx,+523929259400,Spain
4704,CIP Donapea IIP,Spain,"Calle Donapea, s/n, 31009 Pamplona, Navarra, Spain",educacion.navarra.es,+34 948 19 86 53,Spain
4705,CIFP Villa de Aguimes,Spain,"Polígono Residencial de Arinaga, C. Alcorac, 50, 35118 Agüimes, Las Palmas, Spain",cifpvilladeaguimes.es,+34 928 18 89 49
4706,Universidad Continental,Peru,"Av San Carlos 1980, Huancayo 12000, Peru",ucontinental.edu.pe,+51 64 481430
4707,"INDUSTRIAL TRAINING INSTITUTE, DIVDA COLONY",India,"7R4W+XXH, GJ SH 2A, Limbhola, Gujarat 389250", ,
4708,ESKISEHIR OSMANGAZI UNIVERSITY,Turkey,,,
4709,Collège SADI CARNOT,France,,,
